RebalanceDate,VOO,IVV,SPY,VTI,QQQ,VEA,VUG,GLD,IEFA,VTV
2018-05-21,0.24999999999999928,8.326672684688674e-16,0.0,0.24999999999999997,0.24999999999999997,1.1519922344516334e-17,0.25,1.3165625536590097e-17,3.4489976331301785e-17,7.900544340597533e-17
2018-05-22,0.0,0.25,4.89377155325084e-18,0.25,0.25,0.0,0.25,3.0277035675862725e-17,1.1832665457163695e-17,0.0
2018-05-23,0.24999999999999994,0.0,2.4079196080559874e-17,0.25,0.25,1.1632669946741016e-18,0.25,1.0201408272745417e-17,4.86925138253014e-17,0.0
2018-05-24,0.24999999999999994,0.0,2.4079196080559874e-17,0.25,0.25,1.1632669946741016e-18,0.25,1.0201408272745417e-17,4.86925138253014e-17,0.0
2018-05-25,0.24999999999999994,0.0,2.4079196080559874e-17,0.25,0.25,1.1632669946741016e-18,0.25,1.0201408272745417e-17,4.86925138253014e-17,0.0
2018-05-29,0.016037498636803427,0.23396250136319668,0.0,0.25,0.25,2.357865459619692e-18,0.25,2.846773788685328e-17,7.651056175131594e-18,0.0
2018-05-30,0.20036411304570678,0.04963588695429344,1.0023367650988965e-17,0.24999999999999997,0.24999999999999997,0.0,0.25,4.2345525694667756e-17,0.0,0.0
2018-05-31,0.0,0.25,1.2944246920070961e-17,0.24999999999999997,0.25,0.0,0.25,0.0,3.5969645553629324e-17,9.133164821767667e-18
2018-06-01,0.25,4.163336342344337e-17,0.0,0.25,0.25,1.8805844800609622e-17,0.25,0.0,0.0,4.281717490623102e-17
2018-06-04,0.25,4.163336342344337e-17,0.0,0.25,0.25,1.8805844800609622e-17,0.25,0.0,0.0,4.281717490623102e-17
2018-06-05,0.25,4.163336342344337e-17,0.0,0.25,0.25,1.8805844800609622e-17,0.25,0.0,0.0,4.281717490623102e-17
2018-06-06,0.25,4.163336342344337e-17,0.0,0.25,0.25,1.8805844800609622e-17,0.25,0.0,0.0,4.281717490623102e-17
2018-06-07,0.25,4.163336342344337e-17,0.0,0.25,0.25,1.8805844800609622e-17,0.25,0.0,0.0,4.281717490623102e-17
2018-06-08,0.25,4.163336342344337e-17,0.0,0.25,0.25,1.8805844800609622e-17,0.25,0.0,0.0,4.281717490623102e-17
2018-06-11,0.008983697941708474,0.2410163020582916,0.0,0.25,0.25,5.414666972823526e-18,0.25,0.0,2.4998290964327137e-17,1.541768044092802e-17
2018-06-12,0.25,0.0,1.6285707415870445e-16,0.25,0.25,0.0,0.25,2.407919608055988e-17,2.6273466998420322e-17,0.0
2018-06-13,0.12508982189486242,0.12491017810513781,1.2217638588464008e-17,0.24999999999999994,0.25,0.0,0.25,0.0,0.0,0.0
2018-06-14,0.18128986711223918,0.06871013288776087,2.3025398680560575e-17,0.25,0.25,0.0,0.24999999999999997,0.0,0.0,5.251569777216629e-17
2018-06-15,0.25,1.3877787807814457e-16,2.7178115766632188e-17,0.25,0.24999999999999997,1.9413561612269694e-17,0.25,0.0,0.0,0.0
2018-06-18,5.429684479807406e-16,0.24999999999999956,4.330551925065757e-17,0.24999999999999997,0.25,0.0,0.25,0.0,0.0,3.767976969398671e-17
2018-06-19,0.24999999999999992,5.551115123125783e-17,0.0,0.25,0.25,3.988170895847932e-18,0.25,4.421260750775712e-17,3.1788036309198073e-17,6.849873617143179e-17
2018-06-20,0.06703935936150622,0.18296064063849382,2.4173000000979952e-17,0.25,0.24999999999999997,0.0,0.25,1.8978491944187557e-17,0.0,0.0
2018-06-21,0.24999999999999953,7.216449660063518e-16,1.989758681487555e-17,0.24999999999999997,0.24999999999999997,0.0,0.25,0.0,0.0,0.0
2018-06-22,0.24999999999999947,7.216449660063516e-16,1.9897586814875546e-17,0.24999999999999992,0.24999999999999992,0.0,0.24999999999999994,0.0,0.0,0.0
2018-06-25,3.191891195797325e-16,0.25,0.0,0.25,0.24999999999999997,0.0,0.24999999999999997,2.627346696408827e-17,0.0,0.0
2018-06-26,3.1918911957973236e-16,0.2499999999999999,0.0,0.2499999999999999,0.24999999999999986,0.0,0.24999999999999986,2.6273466964088257e-17,0.0,0.0
2018-06-27,0.24999999999999964,8.925152283900673e-16,0.0,0.25,0.25,1.692136293447646e-17,0.25,0.0,0.0,0.0
2018-06-28,0.14003572274434084,0.10996427725565928,0.0,0.24999999999999994,0.24999999999999997,0.0,0.25,2.3367033779908628e-17,0.0,7.99151921904671e-18
2018-06-29,0.24999999999999972,4.0245584642661925e-16,1.7881356455829473e-17,0.25,0.25,0.0,0.25,0.0,0.0,0.0
2018-07-02,0.24999999999999972,4.0245584642661925e-16,1.7881356455829473e-17,0.25,0.25,0.0,0.25,0.0,0.0,0.0
2018-07-03,1.6653345369377348e-16,0.25,2.5561304665074067e-17,0.24999999999999994,0.24999999999999997,3.112877924531625e-17,0.25,0.0,0.0,1.3985158600634565e-17
2018-07-05,0.2499999999999995,3.608224830031759e-16,3.6067750798764554e-16,0.25,0.25,0.0,0.25,1.969065422849108e-17,1.6784221009977674e-17,0.0
2018-07-06,0.24999999999999944,3.608224830031758e-16,3.6067750798764544e-16,0.24999999999999994,0.24999999999999994,0.0,0.24999999999999994,1.9690654228491078e-17,1.678422100997767e-17,0.0
2018-07-09,0.1699607474908214,0.0800392525091785,8.839366206278993e-17,0.24999999999999997,0.25,0.0,0.24999999999999997,0.0,3.53537265425471e-17,6.526556040204376e-17
2018-07-10,4.163336342344337e-17,0.25,1.8030505052467427e-17,0.24999999999999997,0.24999999999999994,0.0,0.24999999999999997,2.5333975876447773e-17,5.536143151968434e-18,0.0
2018-07-11,0.25,0.0,3.30487663360454e-17,0.25,0.24999999999999994,0.0,0.25,2.194270922765016e-18,0.0,9.133164826672245e-18
2018-07-12,0.25,0.0,3.30487663360454e-17,0.25,0.24999999999999994,0.0,0.25,2.194270922765016e-18,0.0,9.133164826672245e-18
2018-07-13,0.25,0.0,3.30487663360454e-17,0.25,0.24999999999999994,0.0,0.25,2.194270922765016e-18,0.0,9.133164826672245e-18
2018-07-16,1.4988010832439613e-15,0.24999999999999847,0.0,0.25,0.24999999999999997,3.285627975200163e-17,0.25,4.6734067559816085e-17,2.5214600602338776e-18,0.0
2018-07-17,0.24999999999999944,4.718447854656915e-16,5.423597519716465e-17,0.25,0.25,0.0,0.25,7.119823679865436e-17,0.0,9.133164821767667e-18
2018-07-18,0.0,0.25,0.0,0.24999999999999997,0.24999999999999997,0.0,0.24999999999999992,1.678422100180384e-17,0.0,1.3776564886135353e-17
2018-07-19,0.16254325623858917,0.08745674376141067,2.484914239711665e-17,0.25,0.25,0.0,0.25,1.0971354589302191e-17,0.0,4.5665824108838335e-17
2018-07-20,0.24999999999999964,2.7755575615628914e-16,1.9154619065594615e-16,0.25,0.24999999999999997,0.0,0.24999999999999994,0.0,3.025058304286655e-17,0.0
2018-07-23,0.24999999999999964,2.7755575615628914e-16,1.9154619065594615e-16,0.25,0.24999999999999997,0.0,0.24999999999999994,0.0,3.025058304286655e-17,0.0
2018-07-24,0.24999999999999964,2.7755575615628914e-16,1.9154619065594615e-16,0.25,0.24999999999999997,0.0,0.24999999999999994,0.0,3.025058304286655e-17,0.0
2018-07-25,0.11573016997535787,0.13426983002464246,2.699500507877813e-18,0.24999999999999994,0.24999999999999994,0.0,0.25,2.698562917155311e-17,0.0,0.0
2018-07-26,0.25,0.0,0.0,0.25,0.25,2.517633149044432e-17,0.25,0.0,0.0,9.70125534083513e-18
2018-07-27,0.25,0.0,0.0,0.25,0.25,2.517633149044432e-17,0.25,0.0,0.0,9.70125534083513e-18
2018-07-30,0.25,0.0,0.0,0.25,0.25,2.517633149044432e-17,0.25,0.0,0.0,9.70125534083513e-18
2018-07-31,0.25,0.0,0.0,0.25,0.25,2.517633149044432e-17,0.25,0.0,0.0,9.70125534083513e-18
2018-08-01,0.25,0.0,0.0,0.25,0.25,2.517633149044432e-17,0.25,0.0,0.0,9.70125534083513e-18
2018-08-02,0.25,0.0,0.0,0.25,0.25,2.517633149044432e-17,0.25,0.0,0.0,9.70125534083513e-18
2018-08-03,0.25,0.0,0.0,0.25,0.25,2.517633149044432e-17,0.25,0.0,0.0,9.70125534083513e-18
2018-08-06,0.25,0.0,0.0,0.25,0.25,2.517633149044432e-17,0.25,0.0,0.0,9.70125534083513e-18
2018-08-07,0.25,0.0,0.0,0.25,0.25,2.517633149044432e-17,0.25,0.0,0.0,9.70125534083513e-18
2018-08-08,0.25,0.0,0.0,0.25,0.25,2.517633149044432e-17,0.25,0.0,0.0,9.70125534083513e-18
2018-08-09,0.25,0.0,0.0,0.25,0.25,2.517633149044432e-17,0.25,0.0,0.0,9.70125534083513e-18
2018-08-10,0.25,0.0,0.0,0.25,0.25,2.517633149044432e-17,0.25,0.0,0.0,9.70125534083513e-18
2018-08-13,5.689893001203927e-16,0.25,0.0,0.25,0.24999999999999997,0.0,0.25,0.0,0.0,0.0
2018-08-14,5.689893001203924e-16,0.2499999999999999,0.0,0.2499999999999999,0.24999999999999986,0.0,0.2499999999999999,0.0,0.0,0.0
2018-08-15,0.25,0.0,1.60431667038269e-17,0.24999999999999992,0.25,2.8920891434805726e-17,0.24999999999999997,9.104272799918797e-18,0.0,0.0
2018-08-16,0.1283102850994598,0.1216897149005403,1.919499180834161e-17,0.24999999999999997,0.24999999999999997,4.3057688024747046e-17,0.25,8.469105144819043e-17,0.0,0.0
2018-08-17,0.25,0.0,1.0098958560556747e-16,0.25,0.25,3.8450709508662746e-18,0.25,0.0,0.0,0.0
2018-08-20,4.579669976578771e-16,0.25,0.0,0.25,0.2499999999999999,0.0,0.24999999999999997,0.0,0.0,0.0
2018-08-21,0.24999999999999978,0.0,2.2670255174253216e-16,0.25,0.25,0.0,0.25,1.8535734625319693e-17,0.0,0.0
2018-08-22,0.0,0.24999999999999997,1.1198473542074499e-16,0.25,0.25,0.0,0.24999999999999994,0.0,0.0,2.785615271963374e-16
2018-08-23,0.1642833704682678,0.08571662953173227,0.0,0.25,0.25,0.0,0.25,3.279849570421255e-17,0.0,0.0
2018-08-24,0.25,1.5265566588595902e-16,0.0,0.24999999999999997,0.25,0.0,0.25,0.0,3.1855958215088594e-18,2.500203869591056e-16
2018-08-27,0.0983874434515472,0.151612556548453,2.295316861368632e-17,0.24999999999999994,0.24999999999999994,0.0,0.25,9.928100155666872e-17,0.0,0.0
2018-08-28,0.24999999999999914,1.3461454173580023e-15,0.0,0.24999999999999986,0.25,0.0,0.24999999999999994,0.0,0.0,0.0
2018-08-29,0.24999999999999908,1.346145417358002e-15,0.0,0.2499999999999998,0.24999999999999994,0.0,0.2499999999999999,0.0,0.0,0.0
2018-08-30,0.24999999999999908,1.346145417358002e-15,0.0,0.2499999999999998,0.24999999999999994,0.0,0.2499999999999999,0.0,0.0,0.0
2018-08-31,1.6653345369377348e-16,0.25,0.0,0.2499999999999999,0.25,0.0,0.25,0.0,0.0,3.7731933641028486e-16
2018-09-04,0.2499999999999958,4.524158825347513e-15,0.0,0.25,0.25,0.0,0.25,8.117826648716881e-17,0.0,4.0012244165794395e-18
2018-09-05,0.2499999999999957,4.5241588253475105e-15,0.0,0.2499999999999999,0.2499999999999999,0.0,0.2499999999999999,8.117826648716877e-17,0.0,4.001224416579438e-18
2018-09-06,0.17668613625618332,0.0733138637438165,2.0677100359951292e-17,0.25,0.25,4.843267597558037e-17,0.25,5.906265270294117e-17,4.0536227964513166e-17,0.0
2018-09-07,0.24999999999999828,1.7277845820728999e-15,0.0,0.25,0.24999999999999997,0.0,0.24999999999999997,1.3380943707916492e-16,0.0,0.0
2018-09-10,0.0,0.25,1.9826370591027753e-16,0.25,0.24999999999999992,1.3581366077507816e-16,0.24999999999999986,1.6137496547285056e-16,2.0520259981413852e-16,0.0
2018-09-11,0.25,0.0,8.872351212542233e-17,0.25,0.25,0.0,0.24999999999999997,0.0,9.566240602932288e-17,0.0
2018-09-12,0.25,0.0,8.872351212542233e-17,0.25,0.25,0.0,0.24999999999999997,0.0,9.566240602932288e-17,0.0
2018-09-13,0.05910341661354393,0.19089658338645588,0.0,0.25,0.25,7.015888541938641e-17,0.25,7.699463803157707e-19,1.1031014022562418e-16,1.1873114274673917e-16
2018-09-14,0.25,0.0,5.622331353190968e-17,0.2499999999999993,0.24999999999999997,7.12162300651833e-19,0.25,0.0,0.0,4.738375731711486e-17
2018-09-17,0.0,0.25,0.0,0.25,0.25,4.673406757943437e-17,0.25,4.6734067579434396e-17,0.0,1.2616550079337783e-16
2018-09-18,0.24999999999999883,1.5543122344752192e-15,0.0,0.25,0.25,0.0,0.25,5.75047567784225e-17,1.3007938943635008e-17,0.0
2018-09-19,0.24999999999999872,1.5543122344752186e-15,0.0,0.2499999999999999,0.2499999999999999,0.0,0.2499999999999999,5.750475677842248e-17,1.3007938943635002e-17,0.0
2018-09-20,1.0824674490095276e-15,0.2499999999999993,0.0,0.25,0.25,1.8092977595820458e-18,0.25,0.0,0.0,1.9984262851811854e-17
2018-09-21,0.2499999999999998,2.498001805406602e-16,6.724269458007193e-17,0.25,0.24999999999999992,0.0,0.25,5.923555726932809e-17,5.588415126877261e-17,0.0
2018-09-24,0.24999999999999972,0.25,0.0,3.5388358909926865e-16,0.25,2.1731734753284522e-17,0.25,0.0,6.301629113162844e-17,4.514377118502072e-17
2018-09-25,4.9960036108132044e-15,0.2499999999999993,0.0,0.2499999999999957,0.24999999999999997,0.0,0.25,5.551115123125741e-17,0.0,7.021666916227205e-17
2018-09-26,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-09-27,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-09-28,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-01,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-02,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-03,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-04,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-05,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-08,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-09,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-10,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-11,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-12,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-15,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-16,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-17,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-18,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-19,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-22,0.25,0.25,0.0,0.0,0.25,4.393344482179126e-17,0.25,0.0,0.0,0.0
2018-10-23,0.16978493740002118,0.24999999999999994,0.08021506259997893,3.7266135757891673e-17,0.24999999999999997,2.5602996411123936e-18,0.24999999999999997,1.643808744892681e-17,2.7380350977278933e-17,0.0
2018-10-24,0.2499999999999995,0.24999999999999975,8.981530796869919e-16,0.0,0.25,0.0,0.24999999999999994,1.3100008487437853e-17,0.0,2.136386307533677e-16
2018-10-25,0.24999999999999944,0.2499999999999997,8.981530796869917e-16,0.0,0.24999999999999994,0.0,0.2499999999999999,1.310000848743785e-17,0.0,2.1363863075336764e-16
2018-10-26,0.25,0.1853393094928833,0.06466069050711681,0.0,0.24999999999999997,0.0,0.24999999999999997,0.0,2.4954953094631172e-17,0.0
2018-10-29,0.24999999999999994,0.25,1.3877787807814457e-16,1.5987822013627257e-17,0.24999999999999997,0.0,0.25,2.357865436731651e-18,2.986560982144169e-17,0.0
2018-10-30,0.24999999999999994,0.25,1.3877787807814457e-16,1.5987822013627257e-17,0.24999999999999997,0.0,0.25,2.357865436731651e-18,2.986560982144169e-17,0.0
2018-10-31,0.24999999999999994,0.25,1.3877787807814457e-16,1.5987822013627257e-17,0.24999999999999997,0.0,0.25,2.357865436731651e-18,2.986560982144169e-17,0.0
2018-11-01,0.24999999999999994,0.25,1.3877787807814457e-16,1.5987822013627257e-17,0.24999999999999997,0.0,0.25,2.357865436731651e-18,2.986560982144169e-17,0.0
2018-11-02,0.24999999999999994,0.25,1.3877787807814457e-16,1.5987822013627257e-17,0.24999999999999997,0.0,0.25,2.357865436731651e-18,2.986560982144169e-17,0.0
2018-11-05,0.24999999999999994,0.25,1.3877787807814457e-16,1.5987822013627257e-17,0.24999999999999997,0.0,0.25,2.357865436731651e-18,2.986560982144169e-17,0.0
2018-11-06,0.24999999999999994,0.25,1.3877787807814457e-16,1.5987822013627257e-17,0.24999999999999997,0.0,0.25,2.357865436731651e-18,2.986560982144169e-17,0.0
2018-11-07,0.24999999999999994,0.25,1.3877787807814457e-16,1.5987822013627257e-17,0.24999999999999997,0.0,0.25,2.357865436731651e-18,2.986560982144169e-17,0.0
2018-11-08,0.24999999999999994,0.25,1.3877787807814457e-16,1.5987822013627257e-17,0.24999999999999997,0.0,0.25,2.357865436731651e-18,2.986560982144169e-17,0.0
2018-11-09,0.24999999999999994,0.25,1.3877787807814457e-16,1.5987822013627257e-17,0.24999999999999997,0.0,0.25,2.357865436731651e-18,2.986560982144169e-17,0.0
2018-11-12,0.25,0.24999999999999972,0.0,5.570997827290052e-17,0.24999999999999992,0.0,2.7579506112720706e-16,0.0,0.0,0.25
2018-11-13,0.25,0.24999999999999972,0.0,5.570997827290052e-17,0.24999999999999992,0.0,2.7579506112720706e-16,0.0,0.0,0.25
2018-11-14,0.25,0.24999999999999972,0.0,5.570997827290052e-17,0.24999999999999992,0.0,2.7579506112720706e-16,0.0,0.0,0.25
2018-11-15,0.25,0.24999999999999972,0.0,5.570997827290052e-17,0.24999999999999992,0.0,2.7579506112720706e-16,0.0,0.0,0.25
2018-11-16,0.25,0.24999999999999972,0.0,5.570997827290052e-17,0.24999999999999992,0.0,2.7579506112720706e-16,0.0,0.0,0.25
2018-11-19,0.25,0.24999999999999972,0.0,5.570997827290052e-17,0.24999999999999992,0.0,2.7579506112720706e-16,0.0,0.0,0.25
2018-11-20,0.25,0.24999999999999972,0.0,5.570997827290052e-17,0.24999999999999992,0.0,2.7579506112720706e-16,0.0,0.0,0.25
2018-11-21,0.25,0.24999999999999972,0.0,5.570997827290052e-17,0.24999999999999992,0.0,2.7579506112720706e-16,0.0,0.0,0.25
2018-11-23,0.25,0.24999999999999972,0.0,5.570997827290052e-17,0.24999999999999992,0.0,2.7579506112720706e-16,0.0,0.0,0.25
2018-11-26,0.25,0.24999999999999972,0.0,5.570997827290052e-17,0.24999999999999992,0.0,2.7579506112720706e-16,0.0,0.0,0.25
2018-11-27,0.25,0.24999999999999972,0.0,5.570997827290052e-17,0.24999999999999992,0.0,2.7579506112720706e-16,0.0,0.0,0.25
2018-11-28,0.25,0.24999999999999972,0.0,5.570997827290052e-17,0.24999999999999992,0.0,2.7579506112720706e-16,0.0,0.0,0.25
2018-11-29,0.24999999999999922,0.24999999999999975,8.990204414249803e-16,2.2098534746514385e-17,0.25,5.802545679394902e-17,0.25,0.0,0.0,0.0
2018-11-30,0.24999999999999922,0.24999999999999975,8.990204414249803e-16,2.2098534746514385e-17,0.25,5.802545679394902e-17,0.25,0.0,0.0,0.0
2018-12-03,0.24999999999999922,0.24999999999999975,8.990204414249803e-16,2.2098534746514385e-17,0.25,5.802545679394902e-17,0.25,0.0,0.0,0.0
2018-12-04,0.24999999999999922,0.24999999999999975,8.990204414249803e-16,2.2098534746514385e-17,0.25,5.802545679394902e-17,0.25,0.0,0.0,0.0
2018-12-06,0.24999999999999922,0.24999999999999975,8.990204414249803e-16,2.2098534746514385e-17,0.25,5.802545679394902e-17,0.25,0.0,0.0,0.0
2018-12-07,0.24999999999999922,0.24999999999999975,8.990204414249803e-16,2.2098534746514385e-17,0.25,5.802545679394902e-17,0.25,0.0,0.0,0.0
2018-12-10,0.24999999999999922,0.24999999999999975,8.990204414249803e-16,2.2098534746514385e-17,0.25,5.802545679394902e-17,0.25,0.0,0.0,0.0
2018-12-11,0.24999999999999922,0.24999999999999975,8.990204414249803e-16,2.2098534746514385e-17,0.25,5.802545679394902e-17,0.25,0.0,0.0,0.0
2018-12-12,0.24999999999999922,0.24999999999999975,8.990204414249803e-16,2.2098534746514385e-17,0.25,5.802545679394902e-17,0.25,0.0,0.0,0.0
2018-12-13,0.24999999999999922,0.24999999999999975,8.990204414249803e-16,2.2098534746514385e-17,0.25,5.802545679394902e-17,0.25,0.0,0.0,0.0
2018-12-14,0.24999999999999922,0.24999999999999975,8.990204414249803e-16,2.2098534746514385e-17,0.25,5.802545679394902e-17,0.25,0.0,0.0,0.0
2018-12-17,0.033903017583175814,3.4985943056418115e-17,0.21609698241682423,0.0,0.25,0.0,0.24999999999999997,0.24999999999999992,1.8559349567216116e-17,0.0
2018-12-18,0.017966073772507682,0.23203392622749264,0.0,2.897901850394325e-17,0.25,0.0,0.25,0.25,2.1172762862047607e-17,0.0
2018-12-19,0.0,0.25,2.1479409246188492e-16,0.0,0.24999999999999997,0.0,0.25,0.25,1.1831445772598499e-17,0.0
2018-12-20,1.248025464458837e-16,8.326672684688674e-17,0.24999999999999992,0.0,0.25,0.0,0.24999999999999997,0.25,5.100704116754399e-18,0.0
2018-12-21,5.119307523223283e-05,1.2057045711729495e-16,0.0,2.6092607508720795e-18,0.25,0.0,0.25,0.25,2.0823857248628555e-17,0.24994880692476787
2018-12-24,1.1438124093884794e-17,0.25,2.0816681711721685e-16,0.0,0.25,5.0408491238492926e-18,0.25,0.24999999999999997,0.0,0.0
2018-12-26,2.7508325814176457e-18,2.7755575615628914e-17,0.24999999999999997,0.0,0.25,5.402904261404921e-17,0.25,0.24999999999999997,1.2395679190605856e-17,0.0
2018-12-27,1.1102230246251565e-16,0.24999999999999972,0.0,8.002100282667441e-17,0.25,3.18600761910147e-17,0.25,0.25,5.427893359671674e-18,0.0
2018-12-28,0.1963701822955603,0.053629817704439836,1.7758050696115103e-17,0.0,0.25,2.972846788876892e-17,0.25,0.25,0.0,0.0
2018-12-31,0.032690738047045004,0.21730926195295502,7.225184403483993e-18,0.0,0.25,3.1595549721884695e-17,0.25,0.25,3.159554972188468e-17,1.598303843809342e-17
2019-01-02,0.25,0.0,0.0,1.1485589265805718e-17,0.25,0.0,0.25,0.25,0.0,6.284515619160353e-18
2019-01-03,0.25,0.0,0.0,1.1485589265805718e-17,0.25,0.0,0.25,0.25,0.0,6.284515619160353e-18
2019-01-04,0.0,0.25,1.5939700426164704e-17,3.8901311726396033e-17,0.25,0.0,0.25,0.25,0.0,0.0
2019-01-07,0.0,8.326672684688674e-17,0.25,1.9728922866275707e-18,0.24999999999999997,0.0,0.24999999999999997,0.25,4.673406754019775e-17,0.0
2019-01-08,3.95604081641024e-17,0.25,3.122502256758253e-17,0.0,0.24999999999999997,1.8978491944187162e-17,0.25,0.25,0.0,0.0
2019-01-09,0.0,0.20614800366942582,0.043851996330574176,0.0,0.25,0.0,0.25,0.25,1.2010706014548381e-17,0.0
2019-01-10,0.24999999999999986,2.498001805406602e-16,2.796663551869045e-17,3.614768612879229e-17,0.25,0.0,0.25,0.25,0.0,2.9117427673579524e-17
2019-01-11,0.14513579150744638,0.0,0.10486420849255365,9.554616620689973e-20,0.25,0.0,0.25,0.25,2.6116398305858794e-17,0.0
2019-01-14,5.134781488891349e-16,0.24999999999999967,0.0,1.3295629147401211e-16,0.24999999999999997,3.635442850109177e-17,0.25,0.25,1.2280111158795977e-17,0.0
2019-01-15,0.24999999999999994,1.3877787807814457e-16,0.0,0.0,0.25,1.097135461382507e-18,0.25,0.25,2.8852711077011433e-17,4.566582413336122e-18
2019-01-16,0.019465985180345896,0.23053401481965413,0.0,7.198497338291151e-17,0.24999999999999997,1.82085456276311e-17,0.25,0.25,1.0528597397952878e-17,0.0
2019-01-17,0.24999999999999983,3.885780586188048e-16,0.0,0.0,0.24999999999999997,2.3367033770098884e-17,0.25,0.24999999999999997,4.2345525694667744e-17,0.0
2019-01-18,0.25,0.07070823288877384,0.07100040191596745,9.638468028890398e-17,0.25,0.0,0.25,0.10829136519525868,0.0,2.2527432676725997e-17
2019-01-22,0.2499999999999999,2.0469737016526324e-16,2.8647278431960287e-16,0.0,0.24999999999999997,1.0997573505876897e-17,0.24999999999999997,0.24999999999999994,1.1794944710001616e-17,3.539101368434971e-17
2019-01-23,0.24999999999999983,2.046973701652632e-16,2.8647278431960283e-16,0.0,0.24999999999999992,1.0997573505876894e-17,0.24999999999999992,0.2499999999999999,1.1794944710001613e-17,3.5391013684349704e-17
2019-01-24,0.24999999999999983,2.046973701652632e-16,2.8647278431960283e-16,0.0,0.24999999999999992,1.0997573505876894e-17,0.24999999999999992,0.2499999999999999,1.1794944710001613e-17,3.5391013684349704e-17
2019-01-25,0.05397182536422876,0.12878332930082012,7.728498059884851e-18,0.06724484533495115,0.25,0.0,0.25,0.24999999999999997,0.0,2.7399494465303e-17
2019-01-28,0.0,4.06230698369387e-16,0.0,0.24999999999999994,0.25,0.0,0.24999999999999994,0.25,0.0,0.0
2019-01-29,0.0,4.062306983693868e-16,0.0,0.24999999999999983,0.2499999999999999,0.0,0.24999999999999983,0.2499999999999999,0.0,0.0
2019-01-30,0.0,4.062306983693869e-16,0.0,0.2499999999999999,0.24999999999999994,0.0,0.2499999999999999,0.24999999999999994,0.0,0.0
2019-01-31,0.0,4.062306983693869e-16,0.0,0.2499999999999999,0.24999999999999994,0.0,0.2499999999999999,0.24999999999999994,0.0,0.0
2019-02-01,0.0,4.062306983693869e-16,0.0,0.2499999999999999,0.24999999999999994,0.0,0.2499999999999999,0.24999999999999994,0.0,0.0
2019-02-04,0.24999999999999997,2.3405450965105e-16,4.5102810375396984e-17,0.24999999999999994,0.25,0.0,0.2499999999999999,2.1724767509646256e-17,0.0,1.8869106231473533e-17
2019-02-05,0.24999999999999997,2.3405450965105e-16,4.5102810375396984e-17,0.24999999999999994,0.25,0.0,0.2499999999999999,2.1724767509646256e-17,0.0,1.8869106231473533e-17
2019-02-06,0.24999999999999975,1.3010426069826053e-16,0.24999999999999992,2.4822855991778714e-16,0.25,0.0,0.25,2.900373961690746e-18,0.0,0.0
2019-02-07,0.24999999999999994,0.0,6.453171330633722e-16,0.2499999999999995,0.24999999999999997,3.4120789852895955e-17,0.24999999999999997,3.71565559358553e-17,6.187636546852486e-17,1.804061535202706e-17
2019-02-08,0.24999999999999994,0.0,6.453171330633722e-16,0.2499999999999995,0.24999999999999997,3.4120789852895955e-17,0.24999999999999997,3.71565559358553e-17,6.187636546852486e-17,1.804061535202706e-17
2019-02-11,0.24999999999999994,0.0,6.453171330633722e-16,0.2499999999999995,0.24999999999999997,3.4120789852895955e-17,0.24999999999999997,3.71565559358553e-17,6.187636546852486e-17,1.804061535202706e-17
2019-02-12,0.24999999999999994,0.0,6.453171330633722e-16,0.2499999999999995,0.24999999999999997,3.4120789852895955e-17,0.24999999999999997,3.71565559358553e-17,6.187636546852486e-17,1.804061535202706e-17
