RebalanceDate,train_start,train_end,sample_size,objective,success,message,expected_return,expected_volatility,turnover,constraint_violations
2015-12-14,2015-01-05,2015-12-14,239,min_variance,True,Optimization terminated successfully,-0.02855556809873668,0.1160329012922099,2.7755575615628914e-17,
2015-12-15,2015-01-05,2015-12-15,240,min_variance,True,Optimization terminated successfully,-0.020758318342273378,0.1160264895602421,0.01076491166726184,
2015-12-16,2015-01-05,2015-12-16,241,min_variance,True,Optimization terminated successfully,-0.005392990381476413,0.11674818516068029,0.008203384380320861,
2015-12-17,2015-01-05,2015-12-17,242,min_variance,True,Optimization terminated successfully,-0.0223632074354617,0.1176437614077983,0.012414162111308103,
2015-12-18,2015-01-05,2015-12-18,243,min_variance,True,Optimization terminated successfully,-0.03066630490422983,0.11770144446869948,0.007529347038796666,
2015-12-21,2015-01-05,2015-12-21,244,min_variance,True,Optimization terminated successfully,-0.02207002740790332,0.11776740504894868,0.005984201452390139,
2015-12-22,2015-01-05,2015-12-22,245,min_variance,True,Optimization terminated successfully,-0.016034420031321415,0.1176705695769273,0.007154668307273649,
2015-12-23,2015-01-05,2015-12-23,246,min_variance,True,Optimization terminated successfully,-0.005839598944198311,0.11784125856043287,0.014977724443519223,
2015-12-24,2015-01-05,2015-12-24,247,min_variance,True,Optimization terminated successfully,-0.005273317058805198,0.11760365045764015,0.0,
2015-12-28,2015-01-05,2015-12-28,248,min_variance,True,Optimization terminated successfully,-0.009112627900544611,0.11742661673464522,0.0,
2015-12-29,2015-01-05,2015-12-29,249,min_variance,True,Optimization terminated successfully,-0.0013917261890199518,0.11744652737288991,0.0013586323483111714,
2015-12-30,2015-01-05,2015-12-30,250,min_variance,True,Optimization terminated successfully,-0.008788712554832432,0.11743652982104724,0.0044268270552601996,
2015-12-31,2015-01-05,2015-12-31,251,min_variance,True,Optimization terminated successfully,-0.016307324183638484,0.1174439313907675,0.002409610304560521,
2016-01-04,2015-01-05,2016-01-04,252,min_variance,True,Optimization terminated successfully,-0.023359420946715604,0.11741948384013198,0.01169957840549588,
2016-01-05,2015-01-06,2016-01-05,252,min_variance,True,Optimization terminated successfully,-0.011013156308626959,0.11697808073995898,0.006219471943173844,
2016-01-06,2015-01-07,2016-01-06,252,min_variance,True,Optimization terminated successfully,-0.01373248813878809,0.11712015255388407,0.010078263374273321,
2016-01-07,2015-01-08,2016-01-07,252,min_variance,True,Optimization terminated successfully,-0.03449873424544449,0.11769234576754883,0.006178335613752651,
2016-01-08,2015-01-09,2016-01-08,252,min_variance,True,Optimization terminated successfully,-0.05620324392657322,0.1174951790076108,0.009269930300623109,
2016-01-11,2015-01-12,2016-01-11,252,min_variance,True,Optimization terminated successfully,-0.05511458769369544,0.11746996312303902,0.0,
2016-01-12,2015-01-13,2016-01-12,252,min_variance,True,Optimization terminated successfully,-0.04982358058088642,0.11751750653239876,0.0015570366444680143,
2016-01-13,2015-01-14,2016-01-13,252,min_variance,True,Optimization terminated successfully,-0.06340219502998314,0.11848543447951194,0.020666977587422284,
2016-01-14,2015-01-15,2016-01-14,252,min_variance,True,Optimization terminated successfully,-0.05182928971666159,0.11866539775741422,0.0019585795964367674,
2016-01-15,2015-01-16,2016-01-15,252,min_variance,True,Optimization terminated successfully,-0.06858100312995367,0.11962545493540813,0.0213553829561388,
2016-01-19,2015-01-20,2016-01-19,252,min_variance,True,Optimization terminated successfully,-0.08051230362677392,0.1188988811889882,0.0059071406039484,
2016-01-20,2015-01-21,2016-01-20,252,min_variance,True,Optimization terminated successfully,-0.09236137469637545,0.11902767363481619,0.008405007063100899,
2016-01-21,2015-01-22,2016-01-21,252,min_variance,True,Optimization terminated successfully,-0.09237360461780128,0.11902681971872728,0.0,
2016-01-22,2015-01-23,2016-01-22,252,min_variance,True,Optimization terminated successfully,-0.08844499599100035,0.11935628909798501,0.03700334942729015,
2016-01-25,2015-01-26,2016-01-25,252,min_variance,True,Optimization terminated successfully,-0.09137923459094108,0.11955484335262254,0.005780200845667954,
2016-01-26,2015-01-27,2016-01-26,252,min_variance,True,Optimization terminated successfully,-0.07724973682466388,0.12048924995290826,0.005872144671129207,
2016-01-27,2015-01-28,2016-01-27,252,min_variance,True,Optimization terminated successfully,-0.07712541720582096,0.12049270020286587,0.005486348487420436,
2016-01-28,2015-01-29,2016-01-28,252,min_variance,True,Optimization terminated successfully,-0.06386592674139821,0.11985495426026957,0.0,
