RebalanceDate,turnover
2018-05-18,0.0
2018-05-25,0.0
2018-06-01,0.0
2018-06-08,0.0
2018-06-15,0.0
2018-06-22,0.0
2018-06-29,0.0
2018-07-06,0.0
2018-07-13,0.0
2018-07-20,0.0
2018-07-27,0.0
2018-08-03,0.0
2018-08-10,0.0
2018-08-17,0.0
2018-08-24,0.0
2018-08-31,0.0
2018-09-07,0.0
2018-09-14,0.0
2018-09-21,0.0
2018-09-28,0.0
2018-10-05,0.0
2018-10-12,0.0
2018-10-19,0.0
2018-10-26,0.0
2018-11-02,0.0
2018-11-09,0.0
2018-11-16,0.0
2018-11-23,0.0
2018-11-30,0.0
2018-12-07,0.0
2018-12-14,0.0
2018-12-21,0.0
2018-12-28,0.0
2019-01-04,0.0
2019-01-11,0.0
2019-01-18,0.0
2019-01-25,0.0
2019-02-01,0.0
2019-02-08,0.0
2019-02-15,0.0
2019-02-22,0.0
2019-03-01,0.0
2019-03-08,0.002054032355940771
2019-03-15,0.0034817101103490266
2019-03-22,0.008429539462811827
2019-03-29,0.013487890693308977
2019-04-05,0.010825694816814379
2019-04-12,0.014989882611203955
2019-04-18,0.010281024985165808
2019-04-26,0.011622960651990635
2019-05-03,0.013847595032940925
2019-05-10,0.01085296142629093
2019-05-17,0.014382045839104508
2019-05-24,0.01405488982371459
2019-05-31,0.016530110939018603
2019-06-07,0.008576590972210448
2019-06-14,0.005390518669478573
2019-06-21,0.01071091550694277
2019-06-28,0.0068416646818054185
2019-07-05,0.004632944643074728
2019-07-12,0.0022870499135710922
2019-07-19,0.0
2019-07-26,0.009493694486454842
2019-08-02,0.006213475823365733
2019-08-09,0.00881657590947097
2019-08-16,0.00865761387756023
2019-08-23,0.008149983066136922
2019-08-30,0.006997949676235023
2019-09-06,0.0036401953752367177
2019-09-13,0.0030401601050657726
2019-09-20,0.0022276469308175565
2019-09-27,0.0023515759623008187
2019-10-04,0.0025715959395280616
2019-10-11,0.00359789627435858
2019-10-18,0.0022602678169589083
2019-10-25,0.008498694939275497
2019-11-01,0.009762169357204177
2019-11-08,0.0068638597532739406
2019-11-15,0.006912181794970042
2019-11-22,0.007019559788562611
2019-11-29,0.0033663923516500252
2019-12-06,0.009272902835661272
2019-12-13,0.009018631782566783
2019-12-20,0.0032571694668543766
2019-12-27,0.027017588952961104
2020-01-03,0.0171993980161972
2020-01-10,0.014865875783691482
2020-01-17,0.009659899571976665
2020-01-24,0.006697741274401369
2020-01-31,0.002262679597317578
2020-02-07,0.0024577202375080406
2020-02-14,0.0
2020-02-21,0.0
2020-02-28,0.026182285684310736
2020-03-06,0.04520694318220238
2020-03-13,0.11175531823095601
2020-03-20,0.1339916255919141
2020-03-27,0.11154696089818948
2020-04-03,0.020839704525557067
2020-04-09,0.03471192232832476
2020-04-17,0.009251673810956106
2020-04-24,0.012402713994921016
2020-05-01,0.002045914049623624
2020-05-08,0.00928147244663891
2020-05-15,0.013129436974520497
2020-05-22,0.02395634157524037
2020-05-29,0.006643424931886114
2020-06-05,1.3877787807814457e-16
2020-06-12,1.3877787807814457e-16
2020-06-19,1.3877787807814457e-16
2020-06-26,1.3877787807814457e-16
2020-07-02,1.3877787807814457e-16
2020-07-10,1.3877787807814457e-16
2020-07-17,1.3877787807814457e-16
2020-07-24,1.3877787807814457e-16
2020-07-31,1.3877787807814457e-16
2020-08-07,1.3877787807814457e-16
2020-08-14,1.3877787807814457e-16
2020-08-21,1.3877787807814457e-16
2020-08-28,1.3877787807814457e-16
2020-09-04,0.007163316810753854
2020-09-11,0.02140981890290003
2020-09-18,0.00719173461011565
2020-09-25,0.0006375002803586126
2020-10-02,0.006389246262925995
2020-10-09,0.0054477393545219535
2020-10-16,0.004032656645915886
2020-10-23,0.0011559763984866525
2020-10-30,0.008585359675093008
2020-11-06,0.011070425794634402
2020-11-13,0.0055161794085632175
2020-11-20,0.0023723361284774614
2020-11-27,0.0012255577952711015
2020-12-04,0.00326978496594449
2020-12-11,0.0031132299436871474
2020-12-18,0.0016561638697890856
2020-12-24,0.002341026325294025
2020-12-31,0.0014149473695586879
2021-01-08,2.0816681711721688e-17
2021-01-15,0.0015334721181961262
2021-01-22,0.00482938780598515
2021-01-29,0.00015100385561734052
2021-02-05,0.0031007943547008815
2021-02-12,0.0006385966623497971
2021-02-19,1.3183898417423734e-16
2021-02-26,0.003380061324290787
2021-03-05,0.01318297988225986
2021-03-12,0.03798934864008757
2021-03-19,0.09665376615559573
2021-03-26,0.0661587377070853
2021-04-01,0.015407033914147907
2021-04-09,0.06387159089103676
2021-04-16,0.03399568006054988
2021-04-23,0.03944501548819047
2021-04-30,0.025134529624112396
2021-05-07,0.02125576265703896
2021-05-14,0.018499275476068243
2021-05-21,0.02267689020337231
2021-05-28,0.018814802135423615
2021-06-04,0.023704674141752466
2021-06-11,0.014031065594402476
2021-06-18,0.02130642418181658
2021-06-25,0.011199254543002066
2021-07-02,0.02306435330606102
2021-07-09,0.007634140258070348
2021-07-16,0.005211145712056214
2021-07-23,0.00774332240793832
2021-07-30,0.006884195101798142
2021-08-06,0.01796288616787802
2021-08-13,0.009941848346769575
2021-08-20,0.003442369680350052
2021-08-27,0.01118791061597918
2021-09-03,0.0316003846326702
2021-09-10,0.04666507566268858
2021-09-17,0.032030488802697904
2021-09-24,0.026003529694371738
2021-10-01,0.017420773277601796
2021-10-08,0.01759522765191072
2021-10-15,0.0013711195796698248
2021-10-22,0.014266827914783266
2021-10-29,0.018456850496359506
2021-11-05,0.007821529896239396
2021-11-12,0.01893536848138664
2021-11-19,0.0094117673735908
2021-11-26,0.017996778155992314
2021-12-03,0.06429736641940004
2021-12-10,0.008400427359707538
2021-12-17,0.00774549789877021
2021-12-23,0.023878907817161954
2021-12-31,0.01208869301221598
2022-01-07,0.006354511706121481
2022-01-14,0.01788805643274824
2022-01-21,0.024332858528500045
2022-01-28,0.027170206869089875
2022-02-04,0.017103901356539615
2022-02-11,0.01959911397466964
2022-02-18,0.015242679462670945
2022-02-25,0.012325353860698359
2022-03-04,0.06166764212417405
2022-03-11,0.0424749039329687
2022-03-18,0.028396461672927066
2022-03-25,0.02789798746821265
2022-04-01,0.029216130706594737
2022-04-08,0.011242043449914111
2022-04-14,0.00901601664579441
2022-04-22,0.030269902943221596
2022-04-29,0.060303583059381424
2022-05-06,0.05502157784191042
2022-05-13,0.0014685589043621234
2022-05-20,0.006183133254261492
2022-05-27,0.002825700149116999
2022-06-03,0.003210040589194285
2022-06-10,0.0022728548133685556
2022-06-17,0.003537870384518477
2022-06-24,0.0
2022-07-01,0.0
2022-07-08,0.0
2022-07-15,0.0
2022-07-22,0.0
2022-07-29,0.0
2022-08-05,0.0
2022-08-12,0.0
2022-08-19,0.0
2022-08-26,0.005001757936164238
2022-09-02,0.0034073962157938637
2022-09-09,0.0
2022-09-16,0.004492789399161793
2022-09-23,0.003237742391529136
2022-09-30,0.0
2022-10-07,0.0
2022-10-14,0.001916025271044477
2022-10-21,0.005105261560488519
2022-10-28,0.004088769001266399
2022-11-04,0.0
2022-11-11,0.00754200317316334
2022-11-18,0.004221300632822649
2022-11-25,1.2836953722228372e-16
2022-12-02,0.0071259813122901364
2022-12-09,0.005723159418186226
2022-12-16,0.0
2022-12-23,0.0037655485011925806
2022-12-30,0.006099302694065043
2023-01-06,0.0033310545680328143
2023-01-13,0.0022057581618234023
2023-01-20,0.0026697353020299305
2023-01-27,0.0017042410952466881
2023-02-03,0.0021350081821897835
2023-02-10,0.0
2023-02-17,0.0020559754411660423
2023-02-24,2.081668171172171e-17
2023-03-03,2.081668171172171e-17
2023-03-10,2.081668171172171e-17
2023-03-17,0.0025133874185644316
2023-03-24,0.0035195497602177805
2023-03-31,0.002798306006461256
2023-04-06,0.0
2023-04-14,0.0
2023-04-21,0.0
2023-04-28,0.00440838708174895
2023-05-05,0.005961692556328725
2023-05-12,0.003794114722617714
2023-05-19,0.010174402750586927
2023-05-26,0.006598828012817034
2023-06-02,0.010590816496576613
2023-06-09,0.009384252652123252
2023-06-16,0.014123457233622913
2023-06-23,0.03388608530446312
2023-06-30,0.016886503930429092
2023-07-07,0.006359940244899628
2023-07-14,0.013367570608864196
2023-07-21,0.004338669087881465
2023-07-28,0.0021934293991537944
2023-08-04,0.012632603975674426
2023-08-11,0.00595078089137292
2023-08-18,0.0055232411152747775
2023-08-25,0.004125656216541725
2023-09-01,0.02204898945555964
2023-09-08,0.011054424270793946
2023-09-15,0.01484526291708668
2023-09-22,0.004294817562169268
2023-09-29,0.03547738022965277
2023-10-06,0.005799380608933979
2023-10-13,0.012468539852209568
2023-10-20,0.016165865092606153
2023-10-27,0.007197070367079648
2023-11-03,0.035490127845241914
2023-11-10,0.03713918425324397
2023-11-17,0.013605177989862553
2023-11-24,0.010014538373477978
2023-12-01,0.02721118397162126
2023-12-08,0.013935642391454034
2023-12-15,0.0033977687405267257
2023-12-22,0.0021433903419758385
2023-12-29,0.002152636541103074
2024-01-05,0.006091454919157203
2024-01-12,0.0034356950215492107
2024-01-19,0.014179238248563306
2024-01-26,0.013705577951719918
2024-02-02,0.005404223835715859
2024-02-09,0.007748871968542091
2024-02-16,0.01659880392121498
2024-02-23,0.012469682966200291
2024-03-01,0.007337992403120172
2024-03-08,0.003701086419834675
2024-03-15,0.006317000996986129
2024-03-22,0.011230553445482017
2024-03-28,0.008045925163751647
2024-04-05,0.01369291823849081
2024-04-12,0.007134452605292512
2024-04-19,0.014344651564678805
2024-04-26,0.010103460005418924
2024-05-03,0.01691615285269961
2024-05-10,0.01226920304514039
2024-05-17,0.009818654912100919
2024-05-24,0.010139972524466419
2024-05-31,0.007074020890845905
2024-06-07,0.001476024539237523
2024-06-14,0.005127042507280266
2024-06-21,0.0024267105369617727
2024-06-28,0.0023027494013365133
2024-07-05,0.0
2024-07-12,0.012624815783154303
2024-07-19,0.018587910997653466
2024-07-26,0.016123678241083794
2024-08-02,0.009456358971897658
2024-08-09,0.03288480098354432
2024-08-16,0.01337152346665161
2024-08-23,0.01294056863849795
2024-08-30,0.006307028075582568
2024-09-06,0.006035992033675018
2024-09-13,0.008187629526980898
2024-09-20,0.01611826068541533
2024-09-27,0.024036100583444436
2024-10-04,0.004167203641114102
2024-10-11,0.0027574889622541477
2024-10-18,0.0020818394663697374
2024-10-25,0.019580456857985942
2024-11-01,0.00989024973292746
2024-11-08,0.028809710873233536
2024-11-15,0.0048125326559681925
2024-11-22,0.0032064247928172357
2024-11-29,0.0011154237983729497
2024-12-06,0.006635006569490955
2024-12-13,0.0
2024-12-20,0.014367611199145864
2024-12-27,0.01803748257993304
2025-01-03,0.011541157550950542
2025-01-10,0.007870928415772745
2025-01-17,0.02064862978094354
2025-01-24,0.013858342571641796
2025-01-31,0.0037831999858148695
2025-02-07,0.01513857651738812
2025-02-14,0.001051912249063171
2025-02-21,0.011206060671011323
2025-02-28,0.008630289682579822
2025-03-07,0.006447990680323525
2025-03-14,0.015239942121213233
2025-03-21,0.007890380796053299
2025-03-28,0.015799700133120702
2025-04-04,0.059813963294048374
2025-04-11,0.0927523336565798
2025-04-17,0.008254410753200363
2025-04-25,0.007622375865223529
2025-05-02,0.0036702167890545704
2025-05-09,0.005930842781098709
2025-05-16,0.005090526958220108
2025-05-23,0.0
2025-05-30,0.0021717193557537298
2025-06-06,0.0023388132561794096
2025-06-13,0.0
2025-06-20,0.0
2025-06-27,0.001224988615251331
2025-07-03,0.0008721108695326365
2025-07-11,0.0
2025-07-18,0.0007041554714697788
2025-07-25,0.0
2025-08-01,0.0
2025-08-08,0.0019278231587354527
2025-08-15,0.006986395982864605
2025-08-22,0.0019818042347773913
2025-08-29,0.001906635905827771
2025-09-05,0.0032912368086798656
2025-09-12,0.0022656747629161444
2025-09-19,0.0006631641083425098
2025-09-26,0.0015300435325617335
2025-10-03,0.00714056668919471
2025-10-10,0.005051032460143103
2025-10-17,0.00041653763889922245
2025-10-24,0.0
2025-10-31,0.0
2025-11-07,0.001776400757640213
2025-11-14,0.0017764007576404625
2025-11-21,0.0
2025-11-28,0.000951702859235745
2025-12-05,0.0
2025-12-12,0.0
2025-12-19,0.0
2025-12-26,0.000754839978296833
2026-01-02,0.001170549451162922
2026-01-09,0.0
2026-01-16,0.0027388565440707047
2026-01-23,0.002738856544070697
2026-01-30,0.012173470887244013
2026-02-06,0.0027639807707072203
2026-02-13,0.005708312335077091
2026-02-20,0.0009615327782533389
2026-02-27,0.0057057778719757195
2026-03-06,0.05836841114203885
2026-03-13,0.019622023722254654
2026-03-20,0.03429138992823745
2026-03-27,0.01724877324081226
2026-04-02,0.02105392926684532
