Date,train_start,train_end,sample_size,objective,success,message,expected_return,expected_volatility,turnover,constraint_violations
2020-07-31,2019-08-02,2020-07-31,252,min_variance,True,Optimization terminated successfully,0.2967954175356931,0.16381006791461208,0.0031607770337740287,
2020-08-31,2019-09-03,2020-08-31,252,min_variance,True,Optimization terminated successfully,0.27506268499051967,0.17343764305297854,0.038966009853308614,
2020-09-30,2019-10-02,2020-09-30,252,min_variance,True,Optimization terminated successfully,0.2413918149977056,0.17607354897023048,0.041047449027753355,
2020-10-30,2019-11-01,2020-10-30,252,min_variance,True,Optimization terminated successfully,0.20532118963260623,0.17905757715456494,0.005190407512258356,
2020-11-30,2019-12-02,2020-11-30,252,min_variance,True,Optimization terminated successfully,0.2108601951425157,0.1831733479309196,0.0,
2020-12-31,2020-01-03,2020-12-31,252,min_variance,True,Optimization terminated successfully,0.2280131032616489,0.18542666289958903,0.0,
2021-01-29,2020-01-31,2021-01-29,252,min_variance,True,Optimization terminated successfully,0.17863385817465544,0.18878493446601907,0.0,
2021-02-26,2020-02-28,2021-02-26,252,min_variance,True,Optimization terminated successfully,0.14492726257348118,0.19028868804333707,0.0,
2021-03-31,2020-04-01,2021-03-31,252,min_variance,True,Optimization terminated successfully,0.24254113661208532,0.144962051971307,0.09917072749543665,
2021-04-30,2020-05-01,2021-04-30,252,min_variance,True,Optimization terminated successfully,0.21397678841140916,0.13030130285867375,0.06793438175481173,
2021-05-28,2020-06-01,2021-05-28,252,min_variance,True,Optimization terminated successfully,0.2245477218485643,0.12964625344545316,0.016543293381199864,
2021-06-30,2020-07-01,2021-06-30,252,min_variance,True,Optimization terminated successfully,0.2026441451226054,0.1254352227479006,0.08408123157879097,
2021-07-30,2020-07-31,2021-07-30,252,min_variance,True,Optimization terminated successfully,0.15651031820619363,0.12401087481459774,0.004832473462806269,
2021-08-31,2020-09-01,2021-08-31,252,min_variance,True,Optimization terminated successfully,0.10396156275935686,0.11786586067787116,0.06331447952962976,
2021-09-30,2020-10-01,2021-09-30,252,min_variance,True,Optimization terminated successfully,0.12104134957121981,0.110708244909204,0.05278556822116673,
2021-10-29,2020-10-30,2021-10-29,252,min_variance,True,Optimization terminated successfully,0.18918521435281632,0.1043903748997163,0.03124399729470645,
2021-11-30,2020-12-01,2021-11-30,252,min_variance,True,Optimization terminated successfully,0.1465723849907703,0.10135680727379157,0.005194485132387849,
2021-12-31,2021-01-04,2021-12-31,252,min_variance,True,Optimization terminated successfully,0.12270010194105702,0.10181812103435252,0.04893813110434039,
2022-01-31,2021-02-02,2022-01-31,252,min_variance,True,Optimization terminated successfully,0.08676614476368197,0.10129437996404175,0.02988119211825052,
2022-02-28,2021-03-02,2022-02-28,252,min_variance,True,Optimization terminated successfully,0.12058648724601244,0.09893767851209967,0.05055175817624083,
2022-03-31,2021-04-05,2022-03-31,252,min_variance,True,Optimization terminated successfully,0.13003788512707842,0.09655917364918294,0.007150845937519135,
2022-04-29,2021-05-03,2022-04-29,252,min_variance,True,Optimization terminated successfully,0.049169299837979116,0.1008228136893704,0.036260083365153295,
2022-05-31,2021-06-02,2022-05-31,252,min_variance,True,Optimization terminated successfully,-0.01293382457109135,0.10594835685707087,0.03746839493022436,
2022-06-30,2021-07-01,2022-06-30,252,min_variance,True,Optimization terminated successfully,-0.013665216263812556,0.109615417714215,0.04635912001327688,
2022-07-29,2021-07-30,2022-07-29,252,min_variance,True,Optimization terminated successfully,-0.03235063855097099,0.11353364789496523,0.002850294818971839,
2022-08-31,2021-09-01,2022-08-31,252,min_variance,True,Optimization terminated successfully,-0.06726802315033531,0.11481685800539682,0.023010111609237355,
2022-09-30,2021-10-01,2022-09-30,252,min_variance,True,Optimization terminated successfully,-0.07863671019008155,0.11980167604175516,0.010249521403112083,
2022-10-31,2021-11-01,2022-10-31,252,min_variance,True,Optimization terminated successfully,-0.09722739723414034,0.12753109604807533,0.0,
2022-11-30,2021-12-01,2022-11-30,252,min_variance,True,Optimization terminated successfully,-0.015371464408466297,0.13752526711225188,0.0,
2022-12-30,2021-12-31,2022-12-30,252,min_variance,True,Optimization terminated successfully,-0.044702643166077076,0.1411490336849223,0.0,
2023-01-31,2022-01-31,2023-01-31,252,min_variance,True,Optimization terminated successfully,0.046332433298419747,0.1417902493052607,0.0,
2023-02-28,2022-02-28,2023-02-28,252,min_variance,True,Optimization terminated successfully,-0.03569403898462426,0.1435049745204979,0.0,
2023-03-31,2022-03-31,2023-03-31,252,min_variance,True,Optimization terminated successfully,-0.002629073836507935,0.14397421000516733,0.0,
2023-04-28,2022-04-28,2023-04-28,252,min_variance,True,Optimization terminated successfully,0.054342575308036614,0.14372960619996691,0.0,
2023-05-31,2022-05-31,2023-05-31,252,min_variance,True,Optimization terminated successfully,0.05888978604761041,0.13935616627225111,0.004884133765640147,
2023-06-30,2022-06-30,2023-06-30,252,min_variance,True,Optimization terminated successfully,0.10492416319616481,0.1341763315136682,0.03671149615105859,
2023-07-31,2022-07-29,2023-07-31,252,min_variance,True,Optimization terminated successfully,0.131241379268429,0.1315928296601682,0.009072617003891947,
2023-08-31,2022-08-31,2023-08-31,252,min_variance,True,Optimization terminated successfully,0.1362006288324269,0.12848678516494244,0.009532276368782067,
2023-09-29,2022-09-29,2023-09-29,252,min_variance,True,Optimization terminated successfully,0.13578385902548273,0.1217896883829433,0.020039109507875436,
2023-10-31,2022-10-31,2023-10-31,252,min_variance,True,Optimization terminated successfully,0.1518367525524818,0.11286659622918314,0.06739230623070924,
2023-11-30,2022-11-30,2023-11-30,252,min_variance,True,Optimization terminated successfully,0.1630872148393286,0.09906903337539273,0.025257102800646747,
2023-12-29,2022-12-29,2023-12-29,252,min_variance,True,Optimization terminated successfully,0.19845571544428275,0.09410148639004963,0.0350064087516751,
2024-01-31,2023-01-31,2024-01-31,252,min_variance,True,Optimization terminated successfully,0.13812741169946877,0.09058754963728918,0.008932922679676825,
2024-02-29,2023-03-01,2024-02-29,252,min_variance,True,Optimization terminated successfully,0.19655736603019486,0.08777738986182862,0.0010205887947885022,
2024-03-28,2023-03-29,2024-03-28,252,min_variance,True,Optimization terminated successfully,0.21347575913584926,0.08599334490145412,0.002246102500927577,
2024-04-30,2023-05-01,2024-04-30,252,min_variance,True,Optimization terminated successfully,0.17922253377533776,0.08967796368476547,0.023271851434832902,
2024-05-31,2023-06-01,2024-05-31,252,min_variance,True,Optimization terminated successfully,0.21918141401753538,0.09260656361633314,0.02812694224366946,
2024-06-28,2023-06-29,2024-06-28,252,min_variance,True,Optimization terminated successfully,0.22555427330322858,0.09360589824554372,0.04055003815408098,
2024-07-31,2023-08-01,2024-07-31,252,min_variance,True,Optimization terminated successfully,0.21399048639783452,0.09782290519880382,0.0010980480039037015,
2024-08-30,2023-08-31,2024-08-30,252,min_variance,True,Optimization terminated successfully,0.25059542689003933,0.10283937835907085,0.015035388595990212,
2024-09-30,2023-09-29,2024-09-30,252,min_variance,True,Optimization terminated successfully,0.32784784035232306,0.10468892872074484,0.00628424471232511,
2024-10-31,2023-11-01,2024-10-31,252,min_variance,True,Optimization terminated successfully,0.3290822848842322,0.10466714910438106,0.004889911741532221,
2024-11-29,2023-11-30,2024-11-29,252,min_variance,True,Optimization terminated successfully,0.2910392169820706,0.10588912564719011,0.03529240019446356,
2024-12-31,2024-01-02,2024-12-31,252,min_variance,True,Optimization terminated successfully,0.2370007363257417,0.10804721894264525,0.02438614528510208,
2025-01-31,2024-01-31,2025-01-31,252,min_variance,True,Optimization terminated successfully,0.26561469412960015,0.10947346230221125,0.009496193290259775,
2025-02-28,2024-02-28,2025-02-28,252,min_variance,True,Optimization terminated successfully,0.24433871573856164,0.11036998264748785,0.016413613003792377,
2025-03-31,2024-03-28,2025-03-31,252,min_variance,True,Optimization terminated successfully,0.20728692187639103,0.11378620840431479,0.05113380449743102,
2025-04-30,2024-04-29,2025-04-30,252,min_variance,True,Optimization terminated successfully,0.25540086167850945,0.14285066896070853,0.15027722634148036,
2025-05-30,2024-05-29,2025-05-30,252,min_variance,True,Optimization terminated successfully,0.2552388949641833,0.1429748690931439,0.02438894958567156,
