Index,universe_id,tickers,rebalance_date,forward_end,samples,selected_objective,weighted_reward,blended_excess_reward
142,142,"APA,BF-B,CMS,FSLR,HON,NI,OMC,PH,SJM,TTD",2022-09-30,2022-10-07,1,mean_variance,0.04394444574142117,0.043944358825683594
143,143,"APO,CDW,DHI,GPN,MDLZ,NI,SJM,TMO,VRTX,WY",2023-05-26,2023-06-02,1,mean_variance,0.011584750765970294,0.01157987117767334
144,144,"COR,LH,NCLH,NI,NTAP,OMC,PSX,SATS,TMO,WDC",2026-03-27,2026-04-02,1,equal_weight,-0.0017386133742900412,-0.001736283302307129
145,145,"BR,FSLR,GPN,HCA,MDLZ,NCLH,RSG,SJM,TTD,WDC",2025-07-18,2025-07-25,1,mean_variance,0.003932194421686192,0.003949165344238281
146,146,"CHD,CPRT,HAS,PAYX,PH,POOL,PSX,SATS,TRV,VST",2021-07-30,2021-08-06,1,equal_weight,-0.002379857551726453,-0.0023610591888427734
147,147,"BIIB,ESS,HCA,HSIC,IQV,KKR,LLY,TAP,VRTX,VST",2022-07-22,2022-07-29,1,equal_weight,-0.0015825437569604844,-0.0015854835510253906
148,148,"AME,APO,EXE,INTC,KKR,MDLZ,PSA,TTD,VRT,XYL",2025-05-23,2025-05-30,1,mean_variance,0.010483688131762958,0.010498046875
149,149,"CMS,FCX,GOOG,HON,IBM,NCLH,NI,PANW,PSA,SJM",2021-09-10,2021-09-17,1,equal_weight,-0.001320439430259016,-0.0012958645820617676
150,150,"APO,DHI,FTNT,INTC,IQV,KKR,MAR,NI,PH,PSA",2025-07-25,2025-08-01,1,min_variance,-2.9191152093277966e-05,-2.2232532501220703e-05
151,151,"BIIB,BKR,CDW,COR,ESS,MCHP,PANW,SJM,STE,VTR",2022-10-14,2022-10-21,1,mean_variance,0.007847447747980612,0.007871389389038086
152,152,"CDW,CHD,GOOG,KKR,OKE,PANW,PSA,SATS,STE,WY",2025-11-14,2025-11-21,1,min_variance,0.0039936926576336655,0.004014432430267334
153,153,"AWK,CARR,EQIX,HCA,IQV,NCLH,NWSA,PSX,RF,SATS",2022-11-04,2022-11-11,1,equal_weight,0.00047089963472296044,0.0005023479461669922
154,154,"CDW,CHD,DHI,ES,FSLR,FTNT,HAS,INTC,POOL,VRTX",2023-07-07,2023-07-14,1,equal_weight,-0.0021360377576701375,-0.0021082162857055664
155,155,"APP,DHI,ETR,GOOG,MAR,NVR,RF,SBAC,TMO,VTR",2024-08-16,2024-08-23,1,mean_variance,0.01050656671489762,0.010502934455871582
156,156,"GOOG,HCA,IQV,LH,MDLZ,RSG,SATS,STE,TRV,YUM",2022-01-07,2022-01-14,1,mean_variance,0.0015278547148671862,0.001559913158416748
